completion_tokens,content_chars,content_sha256,decode_worker_id,end_ts,error,finish_reason,http_code,kv_hit_rate,latency_s,manifest_id,manifest_max_tokens,manifest_words,parse_ok,phase,prefill_time_ms,prefill_wait_time_ms,prefill_worker_id,prompt_tokens,server_total_time_ms,shape,start_ts,total_tokens,ttft_ms,valid_decode
748,3619,9306d6ad6d1edb9fd799dce2c2b73546a54e437ed914a53c5bb22e449834cd02,6279296541011519,1784772233.1758134,,stop,200,0.012195121951219513,24.248435020446777,65,1024,342,True,decode_dense,279.78013699999997,3.666684,1964265916868888,1298,23183.789031,medium_prompt_long_output,1784772208.9273784,2046,283.446821,True
659,2944,03cb6708bfdca6513badc7ae7d34adefcac8098b0e13770d70cbdd024429ff6f,6279296541011519,1784772232.6686904,,stop,200,0.008064516129032258,23.73973822593689,66,1024,540,True,decode_dense,232.818853,7.386303000000001,7328399462041700,1979,22636.32086,medium_prompt_long_output,1784772208.9289522,2638,240.20515600000002,True
561,2733,ea75f4f51d35fb433d6a7530f680d5a5ead1ac6055b2f531d14ba18164735385,6279296541011519,1784772231.9391425,,stop,200,0.009259259259259259,23.010743856430054,67,768,468,True,decode_dense,389.212852,3.9146989999999997,7328399462041700,1716,21906.156994,medium_prompt_long_output,1784772208.9283986,2277,393.12755100000004,True
541,2710,cc10aee64b22e279694908a5900fc0b66473fcfe20a510ea388a50c7eb63bc9c,6279296541011519,1784772231.7205985,,stop,200,0.00819672131147541,22.793072938919067,68,1024,530,True,decode_dense,588.827315,8.652605000000001,1964265916868888,1952,21679.870877999998,medium_prompt_long_output,1784772208.9275255,2493,597.4799200000001,True
515,2470,80030e8873c36942c16586c1f44fabcacd34b8bec2f2a15f0dfa69194465ee41,8396386473951890,1784772222.7187603,,stop,200,0.02666666666666667,4.520568609237671,69,768,311,True,decode_dense,45.255715,6.604206,1964265916868888,1200,3371.633353,medium_prompt_long_output,1784772218.1981916,1715,51.859921,True
812,4041,29f0c536cfea630857111ca25f77c1e5e026ab12b9c9813032ff933c98a19d1a,8396386473951890,1784772222.834577,,stop,200,0.017543859649122806,7.756943464279175,70,1280,491,True,decode_dense,85.78817599999999,7.74,7328399462041700,1812,6389.586348,medium_prompt_long_output,1784772215.0776336,2624,93.528176,True
568,2922,0eb93c402f999a60007a15c55d0fd85a5e1077cdd47b8ef8ab5bb591eb43011c,8396386473951890,1784772221.4686518,,stop,200,0.020618556701030927,6.391523122787476,71,768,425,True,decode_dense,77.690347,8.504427,7328399462041700,1548,5136.420427,medium_prompt_long_output,1784772215.0771286,2116,86.194774,True
405,1968,76b131d674a2f630889b575118f805a28fbbea9cffa34a23ddddac548bc906c4,6279296541011519,1784772230.1639042,,stop,200,0.008333333333333333,21.23524761199951,72,1280,517,True,decode_dense,203.704786,8.757392,1964265916868888,1918,20100.694022,medium_prompt_long_output,1784772208.9286566,2323,212.462178,True
584,2763,e930440243f79652e384f4e61b6d308df2f0cbc9ef166e869d0396a986477b3f,6279296541011519,1784772232.1787071,,stop,200,0.009900990099009901,23.24903130531311,73,768,438,True,decode_dense,547.723671,7.112987,1964265916868888,1602,22049.587643,medium_prompt_long_output,1784772208.9296758,2186,554.836658,True
904,4254,ed8c8d024b4879245380ff79eaac6d9432f25e08aa21ffd5cd0577c39dcdbe90,8396386473951890,1784772223.4384668,,stop,200,0.022222222222222223,8.36194896697998,74,1280,385,True,decode_dense,85.271455,4.55941,1964265916868888,1427,7044.663348,medium_prompt_long_output,1784772215.0765178,2331,89.830865,True
